000c6d5c	__ti10cDimension	cDimension type_info node
000c7368	__ti16cSoundCard_Linux	cSoundCard_Linux type_info node
0005ca60	LFB16_PutBitmap8Add	LFB16_PutBitmap8Add
00078980	__tf8cGD_SFB8	cGD_SFB8 type_info function
000472f0	Process__10cVOAButtonR6sInput	cVOAButton::Process(sInput &)
0005d1b0	LFB24_PutBitmapAlfa	LFB24_PutBitmapAlfa
000c71b0	__ti4cVCD	cVCD type_info node
00098ac0	__22cSoundCard_SoftwareMix	cSoundCard_SoftwareMix::cSoundCard_SoftwareMix()
0007d6b0	InsertItem__12cVOMultiLineUsPCc	cVOMultiLine::InsertItem(unsigned short, const char *)
000af200	__vt_7cSprite	cSprite virtual table
0005cc80	LFB16_PutBitmap8AlfaC1_AMask	LFB16_PutBitmap8AlfaC1_AMask
0004df90	MakePalette__5sSPR1R8cPaletteUl	sSPR1::MakePalette(cPalette &, unsigned long)
0008cc00	InitTree__8cVObject	cVObject::InitTree()
00095d20	__tf10cSemaphore	cSemaphore type_info function
000826b0	IsStereo__16cSoundCard_Dummy	cSoundCard_Dummy::IsStereo()
000574c0	GetFirst__11sFLC_Prefix	sFLC_Prefix::GetFirst()
000534c0	Fill__8cVOFiler	cVOFiler::Fill()
000786f0	FillSub__8cGD_SFB8G6cColorRC10cRectangle	cGD_SFB8::FillSub(cColor, const cRectangle &)
000857f0	VM_GetFrameCounter__Fv	VM_GetFrameCounter()
0006f8f0	PutBitmap_I__9cGD_LFB32R7cBitmapRC10cRectangleRCt6tPoint1ZlP12cPaletteFull	cGD_LFB32::PutBitmap_I(cBitmap &, const cRectangle &, const tPoint<long> &, cPaletteFull *)
000a5dec	__vt_15cIPCBrowser_IPX	cIPCBrowser_IPX virtual table
00057380	GetDataSize__15sFLC_FrameColor	sFLC_FrameColor::GetDataSize()
0008f8a0	Paint__9cMasterVOR3cGDRCt6tPoint1ZlRC10cRectangle	cMasterVO::Paint(cGD &, const tPoint<long> &, const cRectangle &)
0005ecf0	MapAllSymbol__7cLibVVC	cLibVVC::MapAllSymbol()
00043ac0	RemoveToAll__11cLineEditor	cLineEditor::RemoveToAll()
000acd20	__vt_16cIPXSocket_Linux	cIPXSocket_Linux virtual table
00093ed0	__11cIPCO_TCPIP	cIPCO_TCPIP::cIPCO_TCPIP()
00083900	GetFormat__25cSoundChannel_SoftwareMix	cSoundChannel_SoftwareMix::GetFormat()
0004a290	__tf10cVOListReq	cVOListReq type_info function
0007f420	__10cPalette32R8cPalette	cPalette32::cPalette32(cPalette &)
000a84a8	__vt_12cSoundNotify	cSoundNotify virtual table
0005f4f0	GetNext__C5cNode	cNode::GetNext() const
00055070	ReadLine__9cTextFilePci	cTextFile::ReadLine(char *, int)
000c6a08	filelog	filelog
00052880	__opPc__8cEditRow	cEditRow::operator char *()
00087e50	__tf11cGD_Minimal	cGD_Minimal type_info function
00087710	GetBMType__C4cVVC	cVVC::GetBMType() const
000752b0	PutBitmapAMask_I__8cGD_LFB8R7cBitmapRC10cRectangleRCt6tPoint1ZlP12cPaletteFull	cGD_LFB8::PutBitmapAMask_I(cBitmap &, const cRectangle &, const tPoint<long> &, cPaletteFull *)
0007dd10	SetEmpty__12cVOMultiLine	cVOMultiLine::SetEmpty()
00043ae0	RemoveFromAll__11cLineEditor	cLineEditor::RemoveFromAll()
00084630	__le__7cStringPCc	cString::operator<=(const char *)
00082ff0	Play___25cSoundChannel_SoftwareMixR7cSampleUlUl	cSoundChannel_SoftwareMix::Play_(cSample &, unsigned long, unsigned long)
000932f0	IsDataAvailable__11cIPCO_TCPIPPC8cTime_US	cIPCO_TCPIP::IsDataAvailable(const cTime_US *)
00098420	__thunk_4__._22cSoundCard_SoftwareMix	[thunk 4] cSoundCard_SoftwareMix::~cSoundCard_SoftwareMix()
0007ac40	ReleaseAll__9cKeyboard	cKeyboard::ReleaseAll()
00093b10	Listen__16cIPCServer_TCPIP	cIPCServer_TCPIP::Listen()
00078db0	__5cIPCObT1	cIPCO::cIPCO(bool, bool)
000969b0	Filter__15sMVOSANIMHeader	sMVOSANIMHeader::Filter()
00098540	__thunk_12_ExitLoop__25cSoundChannel_SoftwareMix	[thunk 12] cSoundChannel_SoftwareMix::ExitLoop()
0006f850	__9cGD_LFB24G3PTRRC10cDimensionUl	cGD_LFB24::cGD_LFB24(PTR, const cDimension &, unsigned long)
00096860	__tft5tNode1Z7cDirent	tNode<cDirent> type_info function
000c7354	__ti12cTimerSystem	cTimerSystem type_info node
00052e80	_GLOBAL_.D.__7cEnvVarPCcT1	cEnvVar::_GLOBAL_.D.(const char *, const char *)
0008c380	Unlock__14cSprABitmapAdd	cSprABitmapAdd::Unlock()
00082db0	GetActualAO__19cSoundServerChannel	cSoundServerChannel::GetActualAO()
000c6fac	__ti9cVOWindow	cVOWindow type_info node
00055330	IsOpen__C5cFile	cFile::IsOpen() const
000533c0	IsEnd__24cCompatibilityFileSystem	cCompatibilityFileSystem::IsEnd()
000aeff0	Intuition_Mode	Intuition_Mode
00052dd0	ProcIniFile__10cEnvSystemPCcUl	cEnvSystem::ProcIniFile(const char *, unsigned long)
000987b0	Unlock__7cSprite	cSprite::Unlock()
0005c470	LFB15_PutBitmap32	LFB15_PutBitmap32
00057530	GetType__13sFLC_SubChunk	sFLC_SubChunk::GetType()
0008cd80	GetVOinFocusTree__8cVObject	cVObject::GetVOinFocusTree()
0009f798	__vt_5cFont	cFont virtual table
000971c0	__t5tList1Z12cLocaleEntry	tList<cLocaleEntry>::tList()
00085210	__10cMsgSenderPc	cMsgSender::cMsgSender(char *)
000813f0	GetBuffer__20cSoundRecorderBuffer	cSoundRecorderBuffer::GetBuffer()
0004c260	GetSize__7cDirent	cDirent::GetSize()
0005cf80	LFB16_PutBitmap8C1_LAMask	LFB16_PutBitmap8C1_LAMask
0007b990	Validate__10cMemBlock_	cMemBlock_::Validate()
00089200	PutAnimBitmapLMask__3cGDR11cAnimBitmapUlR7cBitmapRCt6tPoint1ZlRC10cRectangleP12cPaletteFull	cGD::PutAnimBitmapLMask(cAnimBitmap &, unsigned long, cBitmap &, const tPoint<long> &, const cRectangle &, cPaletteFull *)
000a73c0	SF_Void	SF_Void
00053430	__tf24cCompatibilityFileSystem	cCompatibilityFileSystem type_info function
00047a30	IsPointerRequired__12cApplication	cApplication::IsPointerRequired()
00092400	DisableTimer__11cLinuxTimer	cLinuxTimer::DisableTimer()
00056fe0	GetDimension__11sFLC_Header	sFLC_Header::GetDimension()
00082c00	StopAll__12cSoundServer	cSoundServer::StopAll()
00052ec0	_GLOBAL_.I.__7cEnvVarPCcT1	cEnvVar::_GLOBAL_.I.(const char *, const char *)
000802f0	__8cPointer	cPointer::cPointer()
0007e680	SetPoiFontOffset__12cVOMultiLineGt6tPoint1Zl	cVOMultiLine::SetPoiFontOffset(tPoint<long>)
000aefe8	VBlankInProgress	VBlankInProgress
000aee70	_12cApplication.Sound	_12cApplication.Sound
00097500	_._t6cArray1ZPc	cArray<char *>::~cArray()
00077680	Refresh__9cGD_SFB16RC10cRectangle	cGD_SFB16::Refresh(const cRectangle &)
00082500	GetNofChannels__6cMixer	cMixer::GetNofChannels()
000ac9e0	__vt_16cIPCServer_TCPIP	cIPCServer_TCPIP virtual table
00082a20	Stop__19cSoundServerChannel	cSoundServerChannel::Stop()
00080260	Brightness__6cColorUl	cColor::Brightness(unsigned long)
0007a480	keytable__F8eKeyCodeb	keytable(eKeyCode, bool)
0008d2a0	BeginRefresh__7cScreen	cScreen::BeginRefresh()
0008f790	Notify__9cMasterVORC10sVOMessage	cMasterVO::Notify(const sVOMessage &)
0006cfd0	PutBitmapSub_I__9cGD_LFB24R7cBitmapRC10cRectangleRCt6tPoint1ZlP12cPaletteFull	cGD_LFB24::PutBitmapSub_I(cBitmap &, const cRectangle &, const tPoint<long> &, cPaletteFull *)
00082580	GetMasterVolume__6cMixer	cMixer::GetMasterVolume()
0007aed0	__apl__12cKeySequence8eKeyCode	cKeySequence::operator+=(eKeyCode)
000c7134	__ti17cIPCOStream2Block	cIPCOStream2Block type_info node
00078ad0	CreateIPXServer__10cIPCSystembUlPCc	cIPCSystem::CreateIPXServer(bool, unsigned long, const char *)
000c6de8	__ti13cAnimSkeleton	cAnimSkeleton type_info node
0008ffd0	Notify__8cVObjectRC10sVOMessage	cVObject::Notify(const sVOMessage &)
0008caf0	PaintTree__8cVObjectR3cGD	cVObject::PaintTree(cGD &)
00043350	GetName__C6cShell	cShell::GetName() const
0004b0e0	_._11cAnimBitmap	cAnimBitmap::~cAnimBitmap()
0005b5b0	HBRET2Text__FUc	HBRET2Text(unsigned char)
00042c40	Print__8cConsolePCce	cConsole::Print(const char *, ...)
000965b0	_._t6tHNode1Z8cVObject	tHNode<cVObject>::~tHNode()
000c735c	__ti18cTimerSystem_Linux	cTimerSystem_Linux type_info node
000c6f30	__ti9cFFHidden	cFFHidden type_info node
00059dc0	__tf9cVOWindow	cVOWindow type_info function
00095f00	IsBlockMode__5cPipe	cPipe::IsBlockMode()
000a0634	__vt_5cNode	cNode virtual table
00094510	CreateTCPIPServer__16cIPCSystem_LinuxbUlUl	cIPCSystem_Linux::CreateTCPIPServer(bool, unsigned long, unsigned long)
000855d0	__10cMsgCenter	cMsgCenter::cMsgCenter()
000903c0	GetRight__C7cVolume	cVolume::GetRight() const
00080b10	_._7cSample	cSample::~cSample()
00095970	Entry__7cThreadP7cThread	cThread::Entry(cThread *)
000557f0	ChangePalette__15sFLC_FrameColorR8cPalette	sFLC_FrameColor::ChangePalette(cPalette &)
00084db0	__10CHARFILTERPCc	CHARFILTER::CHARFILTER(const char *)
00083f00	Write_SW_Mono__13cSoundConvert	cSoundConvert::Write_SW_Mono()
00074d10	_._9cGD_LFB32	cGD_LFB32::~cGD_LFB32()
000a1f00	__vt_9cGD_LFB15	cGD_LFB15 virtual table
0005fd30	SFB8_PutBitmapC1_AMask	SFB8_PutBitmapC1_AMask
0007b090	__13cSystemMemory	cSystemMemory::cSystemMemory()
00076110	PutBitmap_I__9cGD_SFB16R7cBitmapRC10cRectangleRCt6tPoint1ZlP12cPaletteFull	cGD_SFB16::PutBitmap_I(cBitmap &, const cRectangle &, const tPoint<long> &, cPaletteFull *)
00042fa0	GetLastLine__8cConsole	cConsole::GetLastLine()
000c7330	__ti12Log_SafeFile	Log_SafeFile type_info node
0007a330	GetIPCO__17cIPCOStream2Block	cIPCOStream2Block::GetIPCO()
0005c790	LFB16_VLineAdd	LFB16_VLineAdd
00054cb0	SeekE__5cFilel	cFile::SeekE(long)
000c6f3c	__ti8cVOFiler	cVOFiler type_info node
000509d0	__as__8cEditRowPCc	cEditRow::operator=(const char *)
0004bc20	ReOpen__10cDirectoryPCc	cDirectory::ReOpen(const char *)
000c6f7c	__ti14cFLCAnimPlayer	cFLCAnimPlayer type_info node
00091bb0	CmpMem	CmpMem
000a3a60	__vt_9cGD_LFB32	cGD_LFB32 virtual table
000817a0	Mix__6cMixerUlR25cSoundChannel_SoftwareMix	cMixer::Mix(unsigned long, cSoundChannel_SoftwareMix &)
00080a30	GetFormat__7cSample	cSample::GetFormat()
00047ae0	MouseRequired__12cApplication	cApplication::MouseRequired()
000c7074	__ti9cGD_LFB15	cGD_LFB15 type_info node
0005de60	LFB32_PutBitmap24Add	LFB32_PutBitmap24Add
000c7244	__ti11cMsgRecNode	cMsgRecNode type_info node
00089780	SaveBitmap__3cGDR7cBitmapRCt6tPoint1Zl	cGD::SaveBitmap(cBitmap &, const tPoint<long> &)
0004b6b0	GetAddress__11cAnimBitmapUl	cAnimBitmap::GetAddress(unsigned long)
00080e50	__12cSoundFormatUc	cSoundFormat::cSoundFormat(unsigned char)
00089400	PutAnimBitmap__3cGDR11cAnimBitmapUlRCt6tPoint1ZlP12cPaletteFull	cGD::PutAnimBitmap(cAnimBitmap &, unsigned long, const tPoint<long> &, cPaletteFull *)
000841c0	GetLength__7cString	cString::GetLength()
00075f70	Line__8cGD_LFB8RCt6tPoint1ZlT1G6cColor	cGD_LFB8::Line(const tPoint<long> &, const tPoint<long> &, cColor)
000867a0	BoxAlfa__3cGDRC10cRectangleR7cBitmapUlG6cColorbT1	cGD::BoxAlfa(const cRectangle &, cBitmap &, unsigned long, cColor, bool, const cRectangle &)
00079a50	__15cIPCSession_IPXPCcRC11cIPXAddress	cIPCSession_IPX::cIPCSession_IPX(const char *, const cIPXAddress &)
00053260	GetFileMode__24cCompatibilityFileSystem	cCompatibilityFileSystem::GetFileMode()
000856e0	__11cMsgRecNodeP12cMsgReceiverUsUs	cMsgRecNode::cMsgRecNode(cMsgReceiver *, unsigned short, unsigned short)
00075f90	PutAnimBitmapSub_I__8cGD_LFB8R11cAnimBitmapUlRC10cRectangleRCt6tPoint1ZlP12cPaletteFull	cGD_LFB8::PutAnimBitmapSub_I(cAnimBitmap &, unsigned long, const cRectangle &, const tPoint<long> &, cPaletteFull *)
00043190	Parser__6cShellPCc	cShell::Parser(const char *)
0005ee90	AddLast__6cHListP6cHNode	cHList::AddLast(cHNode *)
00084210	__as__7cStringPCc	cString::operator=(const char *)
00052440	SetOptions__10cVOEditRowUs	cVOEditRow::SetOptions(unsigned short)
000c6ea4	__ti12cData_Sample	cData_Sample type_info node
0005fbb0	SetFlags__12cLocaleEntryUc	cLocaleEntry::SetFlags(unsigned char)
0004fc70	_._12cData_Bitmap	cData_Bitmap::~cData_Bitmap()
0004f970	__13cData_MapItemPCc	cData_MapItem::cData_MapItem(const char *)
0007d050	Paint__12cVOMultiLineb	cVOMultiLine::Paint(bool)
00097ce0	Bound__10cVODragBox	cVODragBox::Bound()
00096140	SetWorkingDirectory__FPCc	SetWorkingDirectory(const char *)
00088520	Fill__3cGDRC10cRectangleG6cColor	cGD::Fill(const cRectangle &, cColor)
00048e30	SetSoundSrv__10cVOListReqR12cSoundServer	cVOListReq::SetSoundSrv(cSoundServer &)
00097140	_._9cVOButton	cVOButton::~cVOButton()
00043160	_._6cShell	cShell::~cShell()
00079030	ProcPacket__9cIPCO_IPXPC8cTime_US	cIPCO_IPX::ProcPacket(const cTime_US *)
000775d0	HLineAdd__9cGD_SFB16RCt6tPoint1ZlUlG6cColor	cGD_SFB16::HLineAdd(const tPoint<long> &, unsigned long, cColor)
00065b90	Refresh__9cGD_LFB15RC10cRectangle	cGD_LFB15::Refresh(const cRectangle &)
000908a0	GetLength__Q25sWave5sData	sWave::sData::GetLength()
0007a310	IsBlockMode__17cIPCOStream2Block	cIPCOStream2Block::IsBlockMode()
0005e690	LFB32_PutBitmap8Sub	LFB32_PutBitmap8Sub
0007b3d0	Free__9cMemBlock	cMemBlock::Free()
000a73c5	SF_UnsignedWord_BE	SF_UnsignedWord_BE
00056970	Play__11sFLC_HeaderR3cGDRCt6tPoint1Zl	sFLC_Header::Play(cGD &, const tPoint<long> &)
00087aa0	_._4cVVC	cVVC::~cVVC()
00082ba0	PlayLoop__12cSoundServerR3cAO	cSoundServer::PlayLoop(cAO &)
0007b7f0	__12cMemBlockPTRRC12cMemBlockPTR	cMemBlockPTR::cMemBlockPTR(const cMemBlockPTR &)
00092300	Setup__11cLinuxTimer	cLinuxTimer::Setup()
000af180	__vt_10cVOSliderV	cVOSliderV virtual table
000a723c	_7cRandom.C	_7cRandom.C
00043b50	MoveToPrevWord__11cLineEditor	cLineEditor::MoveToPrevWord()
000941e0	Receive__16cIPXSocket_LinuxPvUlR11cIPXAddress	cIPXSocket_Linux::Receive(void *, unsigned long, cIPXAddress &)
0008b170	GetHeight__10sVModeInfo	sVModeInfo::GetHeight()
0009e274	_9cTextFile.ID	_9cTextFile.ID
000a82e4	__vt_19cSoundServerChannel	cSoundServerChannel virtual table
00097050	_._10cDirectory	cDirectory::~cDirectory()
000566d0	__14cFLCAnimPlayerPCcUl	cFLCAnimPlayer::cFLCAnimPlayer(const char *, unsigned long)
00044eb0	SetExitKey__10cConsoleVO8eKeyCodeUc	cConsoleVO::SetExitKey(eKeyCode, unsigned char)
000c7224	__ti7cString	cString type_info node
0005d8a0	LFB24_PutBitmap8	LFB24_PutBitmap8
0005a1b0	__9cVOMsgBoxRCt6tPoint1ZlPcR5cFontR7cBitmapN24	cVOMsgBox::cVOMsgBox(const tPoint<long> &, char *, cFont &, cBitmap &, cBitmap &, cBitmap &)
000aef8c	SystemMemory	SystemMemory
0008cdd0	RemoveTree__8cVObject	cVObject::RemoveTree()
000954a0	__pl__8cDayTimeT0	cDayTime::operator+(cDayTime)
000c7010	__ti12cLibKeyboard	cLibKeyboard type_info node
0008fab0	_._9cMasterVO	cMasterVO::~cMasterVO()
0009d360	__vt_10cVOEditRow	cVOEditRow virtual table
00082820	Stop__3cAO	cAO::Stop()
000c73dc	__ti5cTask	cTask type_info node
0004b6f0	GetBaseAddress__11cAnimBitmap	cAnimBitmap::GetBaseAddress()
00079000	Connect__9cIPCO_IPXP10cIPXSocketRC11cIPXAddress	cIPCO_IPX::Connect(cIPXSocket *, const cIPXAddress &)
00075da0	HLineAlfa__8cGD_LFB8RCt6tPoint1ZlUlG6cColor	cGD_LFB8::HLineAlfa(const tPoint<long> &, unsigned long, cColor)
0005e760	LFB32_PutBitmap8_AMask	LFB32_PutBitmap8_AMask
0005ae10	__10cVOTextBoxRC10cRectanglePcP5cFontUsP8cVObject	cVOTextBox::cVOTextBox(const cRectangle &, char *, cFont *, unsigned short, cVObject *)
00082390	AllocateChannel__22cSoundCard_SoftwareMix	cSoundCard_SoftwareMix::AllocateChannel()
000970c0	__thunk_56__._14cFLCAnimPlayer	[thunk 56] cFLCAnimPlayer::~cFLCAnimPlayer()
000a0458	__vt_12cLibKeyboard	cLibKeyboard virtual table
000822c0	Silence8__6cMixerG3PTRUl	cMixer::Silence8(PTR, unsigned long)
00080e10	__opUc__C12cSoundFormat	cSoundFormat::__opUc() const
00097e30	GetYY__10cVODragBox	cVODragBox::GetYY()
0005e350	LFB32_HLineAlfa	LFB32_HLineAlfa
00079470	SetBlockMode__9cIPCO_IPXb	cIPCO_IPX::SetBlockMode(bool)
00093ce0	GetMaxConnections__16cIPCServer_TCPIP	cIPCServer_TCPIP::GetMaxConnections()
00086060	Tile__3cGDRC10cRectangleR7cBitmapT1	cGD::Tile(const cRectangle &, cBitmap &, const cRectangle &)
000a8b2c	__vt_12cMsgReceiver	cMsgReceiver virtual table
000c70a4	__ti8cGD_LFB8	cGD_LFB8 type_info node
0004e140	MakeAnimBitmap__5sTER1R11cAnimBitmapUl	sTER1::MakeAnimBitmap(cAnimBitmap &, unsigned long)
00079a40	GetMaxConnections__14cIPCServer_IPX	cIPCServer_IPX::GetMaxConnections()
00054c30	SeekB__5cFilel	cFile::SeekB(long)
00080630	VM_GetVCD__Fv	VM_GetVCD()
0007f5c0	GetAddr__10cPalette16	cPalette16::GetAddr()
00079f60	Compare__15cIPCSession_IPXRC11cIPXAddress	cIPCSession_IPX::Compare(const cIPXAddress &)
00043520	Show__10cVOConsole	cVOConsole::Show()
00043a00	RemovePrevChar__11cLineEditor	cLineEditor::RemovePrevChar()
000905a0	MakeSample__5sWaveR7cSample	sWave::MakeSample(cSample &)
000943f0	CreateModemServer__16cIPCSystem_LinuxbUl	cIPCSystem_Linux::CreateModemServer(bool, unsigned long)
00083ac0	Play__13cSoundChannelR7cSample	cSoundChannel::Play(cSample &)
00079360	Write__9cIPCO_IPXPCvUlbT3	cIPCO_IPX::Write(const void *, unsigned long, bool, bool)
00092430	__18cTimerSystem_Linux	cTimerSystem_Linux::cTimerSystem_Linux()
00050390	Delete__18cSharedData_BitmapP18cSharedData_Bitmap	cSharedData_Bitmap::Delete(cSharedData_Bitmap *)
000a0020	__vt_9cVOWindow	cVOWindow virtual table
000c6e8c	__ti18cSharedData_Bitmap	cSharedData_Bitmap type_info node
000421e0	_init	_init
000c6900	inputfile	inputfile
0005df10	LFB32_PutBitmap24Sub	LFB32_PutBitmap24Sub
0009d33c	__vt_10cVOEditRow.8cEditRow	cVOEditRow virtual table (base cEditRow)
000512a0	Process__10cVOEditRowR6sInput	cVOEditRow::Process(sInput &)
00052790	__tf10cVOEditRow	cVOEditRow type_info function
000aefe4	Intuition	Intuition
000838a0	IsActive__25cSoundChannel_SoftwareMix	cSoundChannel_SoftwareMix::IsActive()
00056f60	GetWidth__11sFLC_Header	sFLC_Header::GetWidth()
0004a150	Enable__11cVOPulldownUl	cVOPulldown::Enable(unsigned long)
0008afb0	__8cStdConv	cStdConv::cStdConv()
00097430	IsGrabed__6cMouse	cMouse::IsGrabed()
0005e4e0	LFB32_PutBitmap8Alfa	LFB32_PutBitmap8Alfa
00081250	__20cSoundRecorderBufferG12cSoundFormatUcUsUlUc	cSoundRecorderBuffer::cSoundRecorderBuffer(cSoundFormat, unsigned char, unsigned short, unsigned long, unsigned char)
000855b0	GetFirstType__10cMsgCenter	cMsgCenter::GetFirstType()
00083650	InterpolateLeft__25cSoundChannel_SoftwareMixss	cSoundChannel_SoftwareMix::InterpolateLeft(short, short)
00098b70	_._10cIPXSocket	cIPXSocket::~cIPXSocket()
00088730	PutAnimBitmapSub__3cGDR11cAnimBitmapUlRCt6tPoint1ZlRC10cRectangleP12cPaletteFull	cGD::PutAnimBitmapSub(cAnimBitmap &, unsigned long, const tPoint<long> &, const cRectangle &, cPaletteFull *)
00082600	StopRecord__16cSoundCard_Dummy	cSoundCard_Dummy::StopRecord()
00095450	__mi__8cDayTimeT0	cDayTime::operator-(cDayTime)
000855f0	AddFirstRecipient__12cMsgTypeNodeP11cMsgRecNode	cMsgTypeNode::AddFirstRecipient(cMsgRecNode *)
000868a0	VLine___3cGDRCt6tPoint1ZllG6cColorRC10cRectangle	cGD::VLine_(const tPoint<long> &, long, cColor, const cRectangle &)
00057450	GetDataAddr__22sFLC_FrameUncompressed	sFLC_FrameUncompressed::GetDataAddr()
000902f0	__6sInput6eITypeRCt6tPoint1Zl	sInput::sInput(eIType, const tPoint<long> &)
000987c0	Lock__7cSprite	cSprite::Lock()
00078850	PutBitmapSub_I__8cGD_SFB8R7cBitmapRC10cRectangleRCt6tPoint1ZlP12cPaletteFull	cGD_SFB8::PutBitmapSub_I(cBitmap &, const cRectangle &, const tPoint<long> &, cPaletteFull *)
00043980	Reset__11cLineEditor	cLineEditor::Reset()
000c703c	__ti7cLibVVC	cLibVVC type_info node
000aefbc	NULLSample8	NULLSample8
000808c0	__7cRandomUs	cRandom::cRandom(unsigned short)
00093e40	_._17cIPCSession_TCPIP	cIPCSession_TCPIP::~cIPCSession_TCPIP()
0008ef20	GetFocus__10cIntuition	cIntuition::GetFocus()
0004f060	SaveMP__16cData_AnimBitmapPCc	cData_AnimBitmap::SaveMP(const char *)
0005f050	AddChildFirst__6cHNodeP6cHNode	cHNode::AddChildFirst(cHNode *)
00043a30	RemoveThisChar__11cLineEditor	cLineEditor::RemoveThisChar()
00090510	Filter__Q25sWave5sData	sWave::sData::Filter()
0008d9b0	CloseAllInputFiles__Fv	CloseAllInputFiles()
000809d0	IsStereo__7cSample	cSample::IsStereo()
00077450	Fill_I__9cGD_SFB16G6cColorRC10cRectangle	cGD_SFB16::Fill_I(cColor, const cRectangle &)
00074c30	Line__9cGD_LFB32RCt6tPoint1ZlT1G6cColor	cGD_LFB32::Line(const tPoint<long> &, const tPoint<long> &, cColor)
00092290	__3DECl	DEC::DEC(long)
0005eed0	GetLast__C6cHList	cHList::GetLast() const
0004dd90	MakeAnimBitmap2__5sSPR1R11cAnimBitmapUl	sSPR1::MakeAnimBitmap2(cAnimBitmap &, unsigned long)
0004ae50	__11cAnimBitmap	cAnimBitmap::cAnimBitmap()
0008e9a0	_GLOBAL_.D.Intuition	_GLOBAL_.D.Intuition
00047ea0	__10cVOListReqRC10cRectangleR7cBitmapR5cFontPPCc	cVOListReq::cVOListReq(const cRectangle &, cBitmap &, cFont &, const char **)
0007b5a0	Flush__9cMemBlock	cMemBlock::Flush()
000c7288	__ti4cVVC	cVVC type_info node
0009e27c	_9cTextFile.Encode1	_9cTextFile.Encode1
0004f9a0	__13cData_MapItem	cData_MapItem::cData_MapItem()
0006cad0	PutBitmapAdd_I__9cGD_LFB24R7cBitmapRC10cRectangleRCt6tPoint1ZlP12cPaletteFull	cGD_LFB24::PutBitmapAdd_I(cBitmap &, const cRectangle &, const tPoint<long> &, cPaletteFull *)
0005dd00	LFB24_FillAdd	LFB24_FillAdd
0006f5e0	VLine__9cGD_LFB24RCt6tPoint1ZlUlG6cColor	cGD_LFB24::VLine(const tPoint<long> &, unsigned long, cColor)
00090790	GetSampleAddr__5sWave	sWave::GetSampleAddr()
000854a0	DelReceiver__10cMsgCenterP12cMsgReceiver	cMsgCenter::DelReceiver(cMsgReceiver *)
0007b0c0	FlushAll__13cSystemMemory	cSystemMemory::FlushAll()
000c7178	__ti10cVODragBox	cVODragBox type_info node
00082650	AllocateChannel__16cSoundCard_Dummy	cSoundCard_Dummy::AllocateChannel()
00097340	__tf11cIPCBrowser	cIPCBrowser type_info function
00063cf0	PutAnimBitmapAlfa_I__9cGD_LFB15R11cAnimBitmapUlRC10cRectangleRCt6tPoint1ZlP12cPaletteFull	cGD_LFB15::PutAnimBitmapAlfa_I(cAnimBitmap &, unsigned long, const cRectangle &, const tPoint<long> &, cPaletteFull *)
00042fe0	GetPreviousInput__8cConsole	cConsole::GetPreviousInput()
0007b8e0	GetAddress__10cMemBlock_	cMemBlock_::GetAddress()
000a8040	__vt_22cSoundCard_SoftwareMix.7cThread	cSoundCard_SoftwareMix virtual table (base cThread)
00059ee0	Paint__9cVOMsgBoxR3cGDRCt6tPoint1ZlRC10cRectangle	cVOMsgBox::Paint(cGD &, const tPoint<long> &, const cRectangle &)
00054900	OpenW__5cFile	cFile::OpenW()
000c7390	__ti17cIPCBrowser_TCPIP	cIPCBrowser_TCPIP type_info node
00084870	__10cOldStringPCc	cOldString::cOldString(const char *)
00075e20	HLineSub__8cGD_LFB8RCt6tPoint1ZlUlG6cColor	cGD_LFB8::HLineSub(const tPoint<long> &, unsigned long, cColor)
000c6f10	__ti6cEvent	cEvent type_info node
00096800	GetEventDescriptor__7cStream	cStream::GetEventDescriptor()
0006b540	FillAdd__9cGD_LFB16G6cColorRC10cRectangle	cGD_LFB16::FillAdd(cColor, const cRectangle &)
00078eb0	__9cIPCO_IPX	cIPCO_IPX::cIPCO_IPX()
0006bbd0	PutBitmap_I__9cGD_LFB24R7cBitmapRC10cRectangleRCt6tPoint1ZlP12cPaletteFull	cGD_LFB24::PutBitmap_I(cBitmap &, const cRectangle &, const tPoint<long> &, cPaletteFull *)
0005bdd0	LFB15_HLineAlfa	LFB15_HLineAlfa
000a03c8	__vt_19cHeap_Compatibility	cHeap_Compatibility virtual table
0007af10	Equal__12cKeySequencePCc	cKeySequence::Equal(const char *)
000aca00	__vt_17cIPCBrowser_TCPIP	cIPCBrowser_TCPIP virtual table
00098430	IsBlockMode__8cProcess	cProcess::IsBlockMode()
0006bae0	Refresh__9cGD_LFB16RC10cRectangle	cGD_LFB16::Refresh(const cRectangle &)
000c7250	__ti12cMsgTypeNode	cMsgTypeNode type_info node
0005e230	LFB32_HLineSub	LFB32_HLineSub
00098720	__t5tList1Z11cMsgRecNode	tList<cMsgRecNode>::tList()
00050480	IncUsage__18cSharedData_Bitmap	cSharedData_Bitmap::IncUsage()
00085400	DelReceiver__10cMsgCenterP12cMsgReceiverPc	cMsgCenter::DelReceiver(cMsgReceiver *, char *)
00077720	__tf9cGD_SFB16	cGD_SFB16 type_info function
00087d50	PutAnimBitmapAlfa_I__11cGD_MinimalR11cAnimBitmapUlRC10cRectangleRCt6tPoint1ZlP12cPaletteFull	cGD_Minimal::PutAnimBitmapAlfa_I(cAnimBitmap &, unsigned long, const cRectangle &, const tPoint<long> &, cPaletteFull *)
0005d760	LFB24_HLineAlfa	LFB24_HLineAlfa
